Total Objects,Memory Usage (MB)
265,94.05142211914062
266,96.27361297607422
267,98.03572845458984
268,100.265625
269,102.5913314819336
270,104.28132629394531
271,106.5973129272461
272,108.92472076416016
273,110.59135437011719
274,112.9256362915039
275,115.17926025390625
276,116.92466735839844
277,119.1468505859375
278,121.509521484375
279,123.73185729980469
280,86.3408203125
281,87.93152618408203
282,90.33828735351562
283,92.73135375976562
284,94.3383560180664
285,96.72361755371094
286,99.13340759277344
287,100.72361755371094
288,103.14977264404297
289,104.73997497558594
290,107.13530731201172
291,109.55690002441406
292,111.14706420898438
293,113.5431900024414
294,115.9284439086914
295,117.54318237304688
296,119.92840576171875
297,122.33826446533203
298,123.94429016113281
299,92.40464782714844
300,94.80142211914062
301,96.3962631225586
302,98.78527069091797
303,100.39604187011719
304,102.8009033203125
305,105.20020294189453
306,106.7931900024414
307,109.1923599243164
308,111.5997543334961
309,113.19243621826172
310,115.59968566894531
311,117.99687957763672
312,119.59992980957031
313,121.98983764648438
314,123.62118530273438
315,126.01030731201172
316,128.4028549194336
317,129.99585723876953
318,96.51264953613281
319,98.90412139892578
320,100.5084228515625
321,102.91194152832031
322,105.30548095703125
323,106.89985656738281
324,109.32113647460938
325,110.91194152832031
326,113.31130981445312
327,115.71113586425781
328,117.30551147460938
329,119.71321105957031
330,122.10494232177734
331,123.71106719970703
332,126.11038208007812
333,127.72471618652344
334,130.11626434326172
335,132.50823974609375
336,134.11035919189453
337,100.03887939453125
338,102.43170928955078
339,104.0362777709961
340,106.43914794921875
341,108.84764862060547
342,110.43914794921875
343,112.83384704589844
344,114.42899322509766
345,116.84224700927734
346,119.23866271972656
347,120.83379364013672
348,123.23867797851562
349,125.63141632080078
350,127.23870086669922
351,129.63143920898438
352,132.04212951660156
353,133.63727569580078
354,136.0440444946289
355,137.63919830322266
356,104.861083984375
357,107.26055908203125
358,108.85903930664062
359,111.2531509399414
360,113.65667724609375
361,115.25296020507812
362,117.67829895019531
363,120.060546875
364,121.65689086914062
365,124.08203125
366,125.68592071533203
367,128.06089782714844
368,130.46302032470703
369,132.06065368652344
370,134.4547576904297
371,107.17927551269531
372,109.09495544433594
373,111.19234466552734
374,113.74628448486328
375,115.81529235839844
376,117.7385025024414
377,119.81520080566406
378,121.73859405517578
379,123.82299041748047
380,125.89787292480469
381,128.4536590576172
382,130.53826904296875
383,132.4561309814453
384,134.53850555419922
385,136.4617156982422
386,138.53826904296875
387,141.0921401977539
388,143.18257904052734
389,145.09795379638672
390,147.17687225341797
