Total Objects, Sample Time,Time (ms)
1571,01:50:37.071128400,9
1572,01:50:37.179139500,9
1573,01:50:37.292136900,8
1574,01:50:37.395140900,11
1575,01:50:37.512139800,9
1576,01:50:37.617135,10
1577,01:50:37.732128500,9
1578,01:50:37.835140900,13
1579,01:50:37.970239900,11
1580,01:50:38.082243800,12
1581,01:50:38.198239500,9
1582,01:50:38.310240100,11
1583,01:50:38.426244800,9
1584,01:50:38.535242500,10
1585,01:50:38.647245700,10
1586,01:50:38.754248300,11
1587,01:50:38.866239700,9
1588,01:50:38.972306400,10
1589,01:50:39.085297300,9
1590,01:50:39.196305,11
1591,01:50:39.307404200,9
1592,01:50:39.417408,12
1593,01:50:39.529409700,9
1594,01:50:39.639426800,11
1595,01:50:39.752410100,8
1596,01:50:39.861417,10
1597,01:50:39.975467200,10
1598,01:50:40.087481600,10
1599,01:50:40.195467300,9
1600,01:50:40.304472300,12
1601,01:50:40.418642300,9
1602,01:50:40.535658500,13
1603,01:50:40.672846800,11
1604,01:50:40.818850,11
1605,01:50:40.934818,11
1606,01:50:41.054802200,11
1607,01:50:41.163820500,11
1608,01:50:41.287807500,10
1609,01:50:41.395809600,11
1610,01:50:41.508806600,9
1611,01:50:41.612804400,11
1612,01:50:41.729801500,9
1613,01:50:41.836817400,11
1614,01:50:41.951326600,9
1615,01:50:42.054344300,11
1616,01:50:42.173327900,31
1617,01:50:42.375913200,17
1618,01:50:42.542918300,22
1619,01:50:42.735918300,18
1620,01:50:42.925913900,16
1621,01:50:43.110011300,20
1622,01:50:43.291186,17
1623,01:50:43.447164,12
1624,01:50:43.565166200,12
1625,01:50:43.682163300,9
1626,01:50:43.789187200,11
1627,01:50:43.903163200,10
1628,01:50:44.009309800,11
1629,01:50:44.120296300,10
1630,01:50:44.227306800,11
1631,01:50:44.339305200,10
1632,01:50:44.452300600,12
1633,01:50:44.567296200,11
1634,01:50:44.690885900,14
1635,01:50:44.813883700,10
1636,01:50:44.945905600,14
1637,01:50:45.084004300,15
1638,01:50:45.236994700,9
1639,01:50:45.354148400,13
1640,01:50:45.474133600,10
1641,01:50:45.587147100,10
1642,01:50:45.699138800,10
1643,01:50:45.807145900,11
1644,01:50:45.921133,8
1645,01:50:46.029103500,12
1646,01:50:46.143105300,8
1647,01:50:46.254991800,12
1648,01:50:46.368992100,9
1649,01:50:46.481999800,10
1650,01:50:46.592993600,8
1651,01:50:46.700986800,12
1652,01:50:46.812986500,10
1653,01:50:46.919986300,11
1654,01:50:47.034995300,9
1655,01:50:47.139019400,10
1656,01:50:47.249019500,10
1657,01:50:47.361025400,10
1658,01:50:47.473991500,9
1659,01:50:47.586998900,11
1660,01:50:47.700983700,10
1661,01:50:47.815995300,12
1662,01:50:47.927983800,10
1663,01:50:48.042001600,12
1664,01:50:48.153343800,9
1665,01:50:48.279347800,17
1666,01:50:48.430356800,18
1667,01:50:48.592347400,13
1668,01:50:48.721358500,15
1669,01:50:48.874384700,11
1670,01:50:48.994393300,13
1671,01:50:49.113390600,9
1672,01:50:49.228397400,12
1673,01:50:49.339391,11
1674,01:50:49.450393800,10
1675,01:50:49.562389900,10
1676,01:50:49.671391500,11
1677,01:50:49.788384500,11
1678,01:50:49.920396400,15
1679,01:50:50.058399100,15
1680,01:50:50.231502400,11
1681,01:50:50.347502700,12
1682,01:50:50.472491900,10
1683,01:50:50.586500,11
1684,01:50:50.704490100,8
1685,01:50:50.809490500,10
1686,01:50:50.917490600,16
1687,01:50:51.080547200,13
1688,01:50:51.197541900,9
1689,01:50:51.309553400,11
1690,01:50:51.422545800,8
1691,01:50:51.534599500,10
1692,01:50:51.645600900,8
1693,01:50:51.753600100,21
1694,01:50:51.876667400,8
