Total Objects,Memory Usage (MB)
1522,509.4586639404297
1523,513.4528045654297
1524,515.4504165649414
1525,517.4528274536133
1526,519.4504013061523
1527,521.4527893066406
1528,523.4503631591797
1529,374.7552795410156
1530,376.74322509765625
1531,378.74517822265625
1532,380.74322509765625
1533,382.74517822265625
1534,384.74322509765625
1535,386.7510528564453
1536,388.74322509765625
1537,390.7510528564453
1538,392.74322509765625
1539,394.7510528564453
1540,396.74322509765625
1541,398.74517822265625
1542,400.74322509765625
1543,402.74517822265625
1544,404.74322509765625
1545,406.74517822265625
1546,408.74322509765625
1547,410.74517822265625
1548,412.74322509765625
1549,414.74517822265625
1550,416.74322509765625
1551,418.74517822265625
1552,420.74322509765625
1553,422.74517822265625
1554,424.74322509765625
1555,428.74322509765625
1556,430.7451934814453
1557,432.74322509765625
1558,434.74517822265625
1559,436.74322509765625
1560,438.74517822265625
1561,440.74322509765625
1562,442.74517822265625
1563,444.74322509765625
1564,446.74517822265625
1565,448.74322509765625
1566,450.7588653564453
1567,452.74322509765625
1568,454.74517822265625
1569,456.74322509765625
1570,458.74517822265625
1571,460.74322509765625
1572,462.74517822265625
1573,464.74322509765625
1574,466.74517822265625
1575,468.74322509765625
1576,470.7588653564453
1577,472.74322509765625
1578,474.74517822265625
1579,476.74322509765625
1580,478.7510528564453
1581,480.74322509765625
1582,482.7454147338867
1583,484.74322509765625
1584,486.74517822265625
1585,488.74322509765625
1586,490.7510528564453
1587,494.74517822265625
1588,496.74322509765625
1589,498.74517822265625
1590,500.74322509765625
1591,502.74517822265625
1592,504.74322509765625
1593,506.74517822265625
1594,508.74322509765625
1595,510.74517822265625
1596,512.7432250976562
1597,514.7451782226562
1598,516.7432250976562
1599,518.7510528564453
1600,520.7432250976562
1601,393.9253921508789
1602,395.90746307373047
1603,397.91529083251953
1604,399.90746307373047
1605,401.90941619873047
1606,403.90746307373047
1607,405.90941619873047
1608,407.90746307373047
1609,409.90941619873047
1610,411.90746307373047
1611,413.90941619873047
1612,415.90746307373047
1613,417.90941619873047
1614,419.90746307373047
1615,421.90941619873047
1616,423.90746307373047
1617,425.90941619873047
1618,427.90746307373047
1619,431.90746307373047
1620,433.90966033935547
1621,435.90746307373047
1622,437.90941619873047
1623,439.90746307373047
1624,441.90966033935547
1625,443.90746307373047
1626,445.90941619873047
1627,447.90746307373047
1628,449.90941619873047
1629,451.90746307373047
1630,453.91529083251953
1631,455.90746307373047
1632,457.90941619873047
1633,459.90746307373047
1634,461.91529083251953
1635,463.90746307373047
1636,465.91529083251953
1637,467.90746307373047
1638,469.90941619873047
1639,471.90746307373047
1640,473.90941619873047
1641,475.90746307373047
1642,477.90941619873047
1643,479.90746307373047
1644,481.90941619873047
1645,483.90746307373047
1646,485.90941619873047
1647,487.90746307373047
1648,489.90941619873047
1649,491.90746307373047
1650,493.92310333251953
1651,495.90746307373047
1652,497.90941619873047
1653,501.90941619873047
1654,503.90746307373047
1655,505.90941619873047
1656,507.90746307373047
1657,509.90941619873047
1658,511.90746307373047
1659,513.9094161987305
1660,515.9074630737305
1661,517.9094161987305
1662,519.9074630737305
1663,521.9094161987305
1664,523.9074630737305
1665,525.9094161987305
1666,527.9074630737305
1667,529.9152908325195
1668,531.9074630737305
1669,410.5232391357422
1670,412.5111846923828
1671,414.5131378173828
1672,416.5111846923828
1673,418.5131378173828
1674,420.5111846923828
1675,422.5131378173828
1676,424.5111846923828
1677,426.5131378173828
1678,428.5111846923828
1679,430.5131378173828
1680,432.5111846923828
1681,434.5131378173828
1682,436.5111846923828
1683,438.5131378173828
1684,440.5111846923828
1685,442.5268249511719
1686,444.5111846923828
1687,448.5111846923828
1688,450.5131378173828
1689,452.5111846923828
1690,454.5268249511719
1691,456.5111846923828
1692,458.5131378173828
1693,460.5111846923828
1694,462.5268249511719
1695,464.5111846923828
1696,466.5131378173828
1697,468.5111846923828
1698,470.5268249511719
1699,472.5111846923828
1700,474.5131378173828
1701,476.5111846923828
1702,478.5190124511719
1703,480.5111846923828
1704,482.5190124511719
1705,484.5111846923828
1706,486.5131378173828
1707,488.5111846923828
1708,490.5131378173828
1709,492.5111846923828
1710,494.5131378173828
