Total Objects, Sample Time,Time (ms)
3561,14:59:44.637370600,8
3562,14:59:44.680380200,8
3563,14:59:44.738393300,8
3564,14:59:44.796406400,7
3565,14:59:44.840416800,8
3566,14:59:44.883425700,8
3567,14:59:44.932436800,8
3568,14:59:44.991449900,8
3569,14:59:45.043462,8
3570,14:59:45.086471300,8
3571,14:59:45.128480800,8
3572,14:59:45.189494100,8
3573,14:59:45.258509500,7
3574,14:59:45.303524,8
3575,14:59:45.345533400,8
3576,14:59:45.397545100,8
3577,14:59:45.458559,7
3578,14:59:45.503568900,8
3579,14:59:45.546578500,7
3580,14:59:45.594589300,8
3581,14:59:45.655603100,7
3582,14:59:45.703613900,8
3583,14:59:45.748623800,8
3584,14:59:45.791633400,9
3585,14:59:45.848646200,8
3586,14:59:45.904659200,8
3587,14:59:45.948668900,8
3588,14:59:45.993678800,8
3589,14:59:46.039688800,8
3590,14:59:46.096702100,8
3591,14:59:46.150714100,8
3592,14:59:46.193724100,7
3593,14:59:46.236733600,7
3594,14:59:46.292068,8
3595,14:59:46.348931500,8
3596,14:59:46.392940800,8
3597,14:59:46.434950400,8
3598,14:59:46.479960800,8
3599,14:59:46.534972900,8
3600,14:59:46.588819900,8
3601,14:59:46.633830100,8
3602,14:59:46.677840200,8
3603,14:59:46.739854,8
3604,14:59:46.793866,8
3605,14:59:46.837876,8
3606,14:59:46.880885900,8
3607,14:59:46.923895300,7
3608,14:59:46.983908800,8
3609,14:59:47.037110600,8
3610,14:59:47.082120600,7
3611,14:59:47.124130100,8
3612,14:59:47.186143500,8
3613,14:59:47.241156300,8
3614,14:59:47.284165900,8
3615,14:59:47.327176,8
3616,14:59:47.373185700,8
3617,14:59:47.432199700,8
3618,14:59:47.486211200,7
3619,14:59:47.528220900,7
3620,14:59:47.570230300,8
3621,14:59:47.628243100,8
3622,14:59:47.686256400,7
3623,14:59:47.730266300,8
3624,14:59:47.772275600,8
3625,14:59:47.817286200,9
3626,14:59:47.875299,8
3627,14:59:47.928311,8
3628,14:59:47.972320800,8
3629,14:59:48.016330700,9
3630,14:59:48.075343900,8
3631,14:59:48.131356700,9
3632,14:59:48.175366100,8
3633,14:59:48.220376600,8
3634,14:59:48.274389200,9
3635,14:59:48.340288600,8
3636,14:59:48.387299,9
3637,14:59:48.431309,8
3638,14:59:48.473318400,8
3639,14:59:48.526923,9
3640,14:59:48.581831800,9
3641,14:59:48.627842,8
3642,14:59:48.670851900,7
3643,14:59:48.715862200,8
3644,14:59:48.772241700,9
3645,14:59:48.828253800,8
3646,14:59:48.872263400,8
3647,14:59:48.915273,9
3648,14:59:48.976286900,8
3649,14:59:49.032299700,8
3650,14:59:49.075309100,8
3651,14:59:49.120319100,7
3652,14:59:49.169330200,8
