Total Objects,Memory Usage (MB)
551,156.56218719482422
552,159.26087188720703
553,160.53880310058594
554,163.26091766357422
555,164.5390853881836
556,167.26083374023438
557,168.70301818847656
558,171.2608642578125
559,173.98290252685547
560,175.26083374023438
561,177.9829330444336
562,179.26097869873047
563,181.98290252685547
564,183.2608413696289
565,185.98324584960938
566,188.53914642333984
567,189.98291015625
568,192.53878784179688
569,193.98294067382812
570,196.54105377197266
571,197.98290252685547
572,200.53911590576172
573,203.2610626220703
574,204.5546112060547
575,156.6700210571289
576,158.4186782836914
577,160.65715789794922
578,162.4186782836914
579,164.65713500976562
580,166.4186782836914
581,168.67273712158203
582,171.53887176513672
583,172.65711212158203
584,175.53887176513672
585,177.77538299560547
586,179.53887176513672
587,181.77537536621094
588,183.53894805908203
589,185.7754669189453
590,187.53892517089844
591,189.79102325439453
592,191.5388641357422
593,193.77539825439453
594,196.65723419189453
595,197.77547454833984
596,200.65725708007812
597,202.4186782836914
598,161.2963409423828
599,163.21246337890625
600,165.29132843017578
601,167.21246337890625
602,169.3049087524414
603,171.21246337890625
604,173.29122161865234
605,176.25281524658203
606,178.32962799072266
607,180.25286865234375
608,182.3299560546875
609,184.25282287597656
610,186.3297348022461
611,188.25289154052734
612,190.3316421508789
613,192.25282287597656
614,194.34525299072266
615,196.2528076171875
616,198.32960510253906
617,201.29125213623047
618,203.21246337890625
619,205.29126739501953
620,207.21246337890625
621,209.29122161865234
622,211.21246337890625
623,213.29925537109375
624,215.21246337890625
625,217.2912368774414
626,219.21246337890625
627,221.30489349365234
628,224.25282287597656
629,226.32965850830078
630,228.25284576416016
631,230.3296661376953
632,232.25281524658203
633,234.3296661376953
634,236.26653289794922
635,238.35918426513672
636,170.31240844726562
637,171.83014678955078
638,174.3151626586914
639,175.84828186035156
640,178.307373046875
641,180.78790283203125
642,182.30736541748047
643,184.78790283203125
644,186.30738067626953
645,188.78790283203125
646,191.82488250732422
647,192.78790283203125
648,195.8268585205078
649,196.78790283203125
650,199.8250961303711
651,202.30735778808594
652,203.8404769897461
653,206.30735778808594
654,207.82489013671875
655,210.31322479248047
656,211.83072662353516
657,214.30736541748047
658,215.82492065429688
659,218.30735778808594
660,219.82488250732422
661,222.30742645263672
662,223.82687377929688
663,226.30735778808594
664,228.78790283203125
665,230.3074188232422
666,232.78790283203125
667,234.307373046875
668,236.78790283203125
669,238.31322479248047
670,240.78790283203125
671,180.43408966064453
672,181.5515899658203
673,184.43492126464844
674,185.5515899658203
675,188.42906951904297
676,190.99131774902344
677,192.4290771484375
678,194.99152374267578
679,196.44488525390625
680,198.99134063720703
