Total Objects, Sample Time,Time (ms)
4376,01:55:57.009196,22
4377,01:55:57.100192100,24
4378,01:55:57.194196600,27
4379,01:55:57.297195700,25
4380,01:55:57.397192100,35
4381,01:55:57.531192300,28
4382,01:55:57.638197800,25
4383,01:55:57.736191900,23
4384,01:55:57.832197,29
4385,01:55:57.936191500,23
4386,01:55:58.028191500,25
4387,01:55:58.128190900,92
4388,01:55:58.334205700,39
4389,01:55:58.471194200,29
4390,01:55:58.583196200,29
4391,01:55:58.684197100,24
4392,01:55:58.784202200,31
4393,01:55:58.891192300,21
4394,01:55:58.982204900,25
4395,01:55:59.083195200,21
4396,01:55:59.168206900,25
4397,01:55:59.267194700,20
4398,01:55:59.349199,22
4399,01:55:59.444204100,26
4400,01:55:59.535195600,21
4401,01:55:59.626197600,26
4402,01:55:59.728190600,25
4403,01:55:59.817196900,24
4404,01:55:59.917192900,21
4405,01:56:00.001192700,39
4406,01:56:00.115196100,27
4407,01:56:00.217195,22
4408,01:56:00.302192200,29
4409,01:56:00.420201500,27
4410,01:56:00.522192500,25
4411,01:56:00.640265800,27
4412,01:56:00.740252800,24
4413,01:56:00.841257,26
4414,01:56:00.940252700,25
4415,01:56:01.037264200,27
4416,01:56:01.136252900,22
4417,01:56:01.223253900,27
4418,01:56:01.330258900,22
4419,01:56:01.418253500,20
4420,01:56:01.501264700,25
4421,01:56:01.601256100,22
4422,01:56:01.687253100,26
4423,01:56:01.793597200,23
4424,01:56:01.880584900,22
4425,01:56:01.963594100,26
4426,01:56:02.068585,21
4427,01:56:02.153585200,25
4428,01:56:02.258587,26
4429,01:56:02.350588200,24
4430,01:56:02.450591600,24
4431,01:56:02.549590700,22
4432,01:56:02.637585400,25
4433,01:56:02.738694600,23
4434,01:56:02.829687,20
4435,01:56:02.910693700,25
4436,01:56:03.013687600,21
4437,01:56:03.100688300,20
4438,01:56:03.195694100,24
4439,01:56:03.286686900,22
4440,01:56:03.376692800,28
4441,01:56:03.481690800,20
4442,01:56:03.563687900,22
