Total Objects, Sample Time,Time (ms)
2503,00:02:01.912862900,4
2504,00:02:01.968856700,3
2505,00:02:02.022392200,2
2506,00:02:02.070847700,3
2507,00:02:02.118239400,2
2508,00:02:02.168261900,2
2509,00:02:02.220122600,3
2510,00:02:02.271256200,3
2511,00:02:02.322731,3
2512,00:02:02.374254,2
2513,00:02:02.426245400,3
2514,00:02:02.478241500,2
2515,00:02:02.525813200,3
2516,00:02:02.574239600,4
2517,00:02:02.628808600,1
2518,00:02:02.677225600,2
2519,00:02:02.722752800,2
2520,00:02:02.771741200,3
2521,00:02:02.825338400,2
2522,00:02:02.874794700,2
2523,00:02:02.925788,3
2524,00:02:02.976226300,2
2525,00:02:03.028213700,3
2526,00:02:03.084410400,2
2527,00:02:03.130199,2
2528,00:02:03.178703700,2
2529,00:02:03.235767300,3
2530,00:02:03.288186,2
2531,00:02:03.335748200,2
2532,00:02:03.383750300,2
2533,00:02:03.435457900,2
2534,00:02:03.487747800,2
2535,00:02:03.537050500,2
2536,00:02:03.583802100,3
2537,00:02:03.636745400,1
2538,00:02:03.686737,2
2539,00:02:03.733738200,3
2540,00:02:03.783150700,3
2541,00:02:03.834741200,3
2542,00:02:03.890494700,2
2543,00:02:03.940137,2
2544,00:02:03.988737,3
2545,00:02:04.041727200,3
2546,00:02:04.096708800,3
2547,00:02:04.148771,1
2548,00:02:04.195122300,2
2549,00:02:04.243707,2
2550,00:02:04.294697800,3
2551,00:02:04.346111800,2
2552,00:02:04.391944,3
2553,00:02:04.443695500,2
2554,00:02:04.494347600,3
2555,00:02:04.545675200,2
2556,00:02:04.592334700,1
2557,00:02:04.638094600,3
2558,00:02:04.692504700,3
2559,00:02:04.746083400,2
2560,00:02:04.792100400,3
2561,00:02:04.839075800,3
2562,00:02:04.891413900,3
2563,00:02:04.944618500,3
2564,00:02:04.997067600,2
2565,00:02:05.043646,2
2566,00:02:05.092023300,3
2567,00:02:05.146638900,3
2568,00:02:05.212930300,2
2569,00:02:05.260626600,2
2570,00:02:05.311658,2
2571,00:02:05.363114200,2
2572,00:02:05.411619600,3
2573,00:02:05.459612100,3
2574,00:02:05.509615700,1
2575,00:02:05.560519,2
2576,00:02:05.610606200,2
2577,00:02:05.657601900,3
2578,00:02:05.705597900,2
2579,00:02:05.757672500,2
2580,00:02:05.809596900,2
2581,00:02:05.855584200,3
2582,00:02:05.903583600,3
2583,00:02:05.956580500,1
2584,00:02:06.008580500,2
2585,00:02:06.057571,2
2586,00:02:06.103749900,2
2587,00:02:06.152570,2
