Total Objects, Sample Time,Time (ms)
1583,00:01:14.419554900,4
1584,00:01:14.469134200,5
1585,00:01:14.521495700,4
1586,00:01:14.570125900,4
1587,00:01:14.614540800,4
1588,00:01:14.694315600,4
1589,00:01:14.745631100,4
1590,00:01:14.791776600,5
1591,00:01:14.843528100,5
1592,00:01:14.900202100,4
1593,00:01:14.952500400,4
1594,00:01:15.002623300,4
1595,00:01:15.051937500,4
1596,00:01:15.100671500,4
1597,00:01:15.152502600,4
1598,00:01:15.201974300,4
1599,00:01:15.248493100,4
1600,00:01:15.294074500,6
1601,00:01:15.354494,4
1602,00:01:15.410485600,4
1603,00:01:15.456580700,5
1604,00:01:15.503479600,4
1605,00:01:15.551478,5
1606,00:01:15.603474100,4
1607,00:01:15.651476900,4
1608,00:01:15.701461700,3
1609,00:01:15.747267900,5
1610,00:01:15.798459,5
1611,00:01:15.848457300,5
1612,00:01:15.894452100,4
1613,00:01:15.939626900,4
1614,00:01:15.989446,4
1615,00:01:16.041445400,4
1616,00:01:16.087436900,5
1617,00:01:16.135012100,5
1618,00:01:16.184015600,5
1619,00:01:16.234431400,5
1620,00:01:16.283769500,5
1621,00:01:16.329999400,3
1622,00:01:16.377416400,5
1623,00:01:16.431446700,4
1624,00:01:16.480785400,3
1625,00:01:16.525407200,5
1626,00:01:16.593413600,4
1627,00:01:16.645401200,5
1628,00:01:16.696393,4
1629,00:01:16.740396200,4
1630,00:01:16.784829100,4
1631,00:01:16.835392,5
1632,00:01:16.883389800,5
1633,00:01:16.936472600,5
1634,00:01:16.999769300,5
1635,00:01:17.054520800,5
1636,00:01:17.107983100,4
1637,00:01:17.153613100,4
1638,00:01:17.199361,5
1639,00:01:17.251361300,3
1640,00:01:17.300567300,5
1641,00:01:17.348580800,4
1642,00:01:17.396346900,5
1643,00:01:17.445347700,4
1644,00:01:17.497342500,4
1645,00:01:17.549341700,5
1646,00:01:17.598333400,4
1647,00:01:17.645910700,5
1648,00:01:17.698332200,5
1649,00:01:17.749370300,3
1650,00:01:17.793781800,5
1651,00:01:17.840057700,5
1652,00:01:17.890321500,4
1653,00:01:17.940310600,4
1654,00:01:17.988652900,4
1655,00:01:18.035768300,4
1656,00:01:18.086854400,4
1657,00:01:18.138880400,5
1658,00:01:18.188293300,3
1659,00:01:18.233868900,5
1660,00:01:18.283290800,5
1661,00:01:18.338283100,5
1662,00:01:18.386860100,3
1663,00:01:18.431377,4
1664,00:01:18.475274900,5
1665,00:01:18.539282200,5
1666,00:01:18.613188700,5
1667,00:01:18.671853400,5
1668,00:01:18.726835800,4
1669,00:01:18.777255100,5
1670,00:01:18.826773500,4
1671,00:01:18.873126400,4
1672,00:01:18.922743,5
1673,00:01:18.974821400,5
1674,00:01:19.025676300,5
1675,00:01:19.072596600,5
1676,00:01:19.123431500,4
1677,00:01:19.176808600,4
1678,00:01:19.232817500,8
1679,00:01:19.306369800,6
1680,00:01:19.382918400,5
1681,00:01:19.451879800,5
1682,00:01:19.509407200,5
1683,00:01:19.564816,5
1684,00:01:19.622269,4
1685,00:01:19.671783800,4
1686,00:01:19.721301500,5
1687,00:01:19.771863600,5
1688,00:01:19.824841,5
1689,00:01:19.876195200,4
1690,00:01:19.920749700,4
1691,00:01:19.967753300,5
1692,00:01:20.020123200,5
1693,00:01:20.074743100,5
1694,00:01:20.122241900,4
1695,00:01:20.168155800,4
1696,00:01:20.217739400,5
1697,00:01:20.271581900,3
1698,00:01:20.317723900,5
1699,00:01:20.363765500,3
1700,00:01:20.411524300,5
1701,00:01:20.464141300,4
1702,00:01:20.512329600,4
1703,00:01:20.557706100,4
1704,00:01:20.605128400,5
1705,00:01:20.657701800,5
1706,00:01:20.709699900,6
1707,00:01:20.779693100,5
1708,00:01:20.839695900,6
1709,00:01:20.908691,5
1710,00:01:20.959336600,4
1711,00:01:21.005296500,5
1712,00:01:21.057674700,5
1713,00:01:21.109904800,4
1714,00:01:21.159087,3
1715,00:01:21.203778500,5
1716,00:01:21.255660700,5
1717,00:01:21.307603900,4
1718,00:01:21.354074500,4
1719,00:01:21.399650100,4
1720,00:01:21.447069800,4
1721,00:01:21.499650200,4
1722,00:01:21.550641100,3
1723,00:01:21.595639700,4
1724,00:01:21.641684700,4
1725,00:01:21.694619200,5
1726,00:01:21.745651300,5
1727,00:01:21.793568700,4
1728,00:01:21.838038900,4
