Total Objects, Sample Time,Memory Usage (MB)
2290,01:52:08.667380500,566.0078277587891
2291,01:52:08.799393700,568.5
2292,01:52:08.921514400,571.5
2293,01:52:09.049523100,574.001953125
2294,01:52:09.178579500,576.5
2295,01:52:09.310575,579.001953125
2296,01:52:09.428584900,581.5
2297,01:52:09.555575,584.001953125
2298,01:52:09.690548400,586.5
2299,01:52:09.812547,589.001953125
2300,01:52:09.945591200,591.5
2301,01:52:10.064559400,594.001953125
2302,01:52:10.194551200,596.5
2303,01:52:10.328545200,599.001953125
2304,01:52:10.448553300,602.001953125
2305,01:52:10.583573400,604.5
2306,01:52:10.708572600,607.001953125
2307,01:52:10.836572700,609.5
2308,01:52:10.963687200,492.001953125
2309,01:52:11.150813900,494.5
2310,01:52:11.300807900,497.001953125
2311,01:52:11.458799,499.5
2312,01:52:11.603802,502.001953125
2313,01:52:11.749827400,504.5
2314,01:52:11.888208500,507.001953125
2315,01:52:12.010220800,509.5
2316,01:52:12.144259100,512.5
2317,01:52:12.271270400,515.001953125
2318,01:52:12.399264300,517.5
2319,01:52:12.523262600,520.001953125
2320,01:52:12.644268400,522.5
2321,01:52:12.778267200,525.0156402587891
2322,01:52:12.899140200,527.5
2323,01:52:13.022151200,530.001953125
2324,01:52:13.150156300,532.5
2325,01:52:13.276662700,535.001953125
2326,01:52:13.405668100,537.5
2327,01:52:13.520669500,540.001953125
2328,01:52:13.644667800,542.5
2329,01:52:13.773664800,545.5
2330,01:52:13.894668300,548.001953125
2331,01:52:14.024816700,550.5
2332,01:52:14.148826,553.001953125
2333,01:52:14.275845,555.5
2334,01:52:14.417840700,558.0156402587891
2335,01:52:14.569853500,560.5
2336,01:52:14.731846300,563.001953125
2337,01:52:14.888838500,565.5
2338,01:52:15.026205700,568.001953125
2339,01:52:15.153218100,570.5
2340,01:52:15.290220500,573.001953125
2341,01:52:15.416204400,575.5
2342,01:52:15.542202800,578.5
2343,01:52:15.664308500,581.001953125
2344,01:52:15.780311900,583.5
2345,01:52:15.904311500,586.001953125
2346,01:52:16.025309400,588.5
2347,01:52:16.153309800,591.0156402587891
2348,01:52:16.264309600,593.5
2349,01:52:16.396317100,596.001953125
2350,01:52:16.512313700,598.5
2351,01:52:16.654309900,601.0019683837891
2352,01:52:16.849311,603.5
2353,01:52:17.072319,606.001953125
2354,01:52:17.298310400,608.5
2355,01:52:17.496323800,611.001953125
2356,01:52:17.675311,614.001953125
2357,01:52:17.824302400,616.5
2358,01:52:17.949313500,619.002197265625
2359,01:52:18.078363500,621.5
2360,01:52:18.213357600,624.001953125
2361,01:52:18.335361300,626.5
2362,01:52:18.466352900,629.001953125
2363,01:52:18.587355,631.5
2364,01:52:18.712344700,634.001953125
2365,01:52:18.840360800,636.5
2366,01:52:18.957345200,639.001953125
2367,01:52:19.094721900,641.5
2368,01:52:19.204731400,644.0156402587891
2369,01:52:19.338727900,646.5
2370,01:52:19.452728500,649.5
2371,01:52:19.580721100,652.001953125
2372,01:52:19.695720900,654.5
2373,01:52:19.827730200,657.001953125
2374,01:52:19.939728200,659.5
2375,01:52:20.068009900,662.0156402587891
2376,01:52:20.182008400,664.5
2377,01:52:20.311013500,667.001953125
2378,01:52:20.420009600,669.5
2379,01:52:20.546016600,672.0021896362305
2380,01:52:20.662855900,674.5
2381,01:52:20.789859700,677.001953125
2382,01:52:20.907906700,679.5
2383,01:52:21.033907800,682.001953125
2384,01:52:21.146952900,685.001953125
2385,01:52:21.278954400,687.5
2386,01:52:21.388953100,690.001953125
2387,01:52:21.515085700,692.5
2388,01:52:21.632087,695.001953125
2389,01:52:21.762092400,697.5
2390,01:52:21.874084700,700.001953125
2391,01:52:22.000084300,702.5
2392,01:52:22.112192800,705.001953125
2393,01:52:22.241200900,707.5
2394,01:52:22.359194800,710.001953125
2395,01:52:22.487199400,712.5
2396,01:52:22.598197900,715.0156402587891
2397,01:52:22.724197800,717.5
2398,01:52:22.837236,720.5
2399,01:52:22.969231500,723.001953125
2400,01:52:23.081230600,516.0
2401,01:52:23.276620500,518.501953125
2402,01:52:23.392627900,521.0
2403,01:52:23.526617900,523.5156402587891
2404,01:52:23.645624100,526.0
2405,01:52:23.764609300,528.501953125
2406,01:52:23.891619900,531.0
2407,01:52:24.006615500,533.5021896362305
2408,01:52:24.132628300,536.0
2409,01:52:24.250688800,538.501953125
2410,01:52:24.378704700,541.0
2411,01:52:24.496684,543.501953125
2412,01:52:24.615701400,546.501953125
2413,01:52:24.739742,549.0
2414,01:52:24.880747200,551.501953125
2415,01:52:25.021749800,554.0
2416,01:52:25.179733600,556.501953125
2417,01:52:25.350736500,559.0
2418,01:52:25.521746800,561.501953125
2419,01:52:25.681753100,564.0
2420,01:52:25.826734,566.501953125
2421,01:52:25.957759,569.0
2422,01:52:26.078732800,571.501953125
2423,01:52:26.205806800,574.0
2424,01:52:26.320796700,576.5156402587891
2425,01:52:26.458804600,579.0
2426,01:52:26.574804500,582.0
2427,01:52:26.703801100,584.501953125
2428,01:52:26.816795300,587.0
2429,01:52:26.941133600,589.501953125
2430,01:52:27.055135600,592.0
2431,01:52:27.182130300,594.501953125
2432,01:52:27.294173,597.0
2433,01:52:27.428175900,599.501953125
2434,01:52:27.556188100,602.0
2435,01:52:27.691174400,604.501953125
2436,01:52:27.817215700,607.0
2437,01:52:27.944205200,609.501953125
2438,01:52:28.075218200,612.0
2439,01:52:28.196213900,614.501953125
2440,01:52:28.352303700,617.501953125
2441,01:52:28.489327600,620.0
2442,01:52:28.609297,622.501953125
2443,01:52:28.738308300,625.0
2444,01:52:28.855309,627.501953125
2445,01:52:28.980297200,630.0
2446,01:52:29.091296,632.501953125
2447,01:52:29.226349600,635.0
2448,01:52:29.339352600,637.501953125
2449,01:52:29.471352300,640.0
2450,01:52:29.582349,642.501953125
2451,01:52:29.703779500,645.0
2452,01:52:29.818779200,647.5156402587891
2453,01:52:29.946779300,650.0
2454,01:52:30.062867,653.0
2455,01:52:30.191871600,655.501953125
