Total Objects, Sample Time,Time (ms)
3424,14:59:37.675493800,3
3425,14:59:37.729505900,1
3426,14:59:37.779517,3
3427,14:59:37.856534500,2
3428,14:59:37.923549400,2
3429,14:59:37.975561100,2
3430,14:59:38.021571500,2
3431,14:59:38.078584300,2
3432,14:59:38.141598800,2
3433,14:59:38.187608600,2
3434,14:59:38.229618200,2
3435,14:59:38.281630400,3
3436,14:59:38.339642900,3
3437,14:59:38.387653700,2
3438,14:59:38.431663600,1
3439,14:59:38.479674500,2
3440,14:59:38.538688,2
3441,14:59:38.589699,2
3442,14:59:38.632708800,2
3443,14:59:38.683720300,1
3444,14:59:38.741733200,2
3445,14:59:38.792744700,2
3446,14:59:38.837755,2
3447,14:59:38.891151800,2
3448,14:59:38.949164600,1
3449,14:59:38.997175100,1
3450,14:59:39.040184800,2
3451,14:59:39.090196400,2
3452,14:59:39.148209100,2
3453,14:59:39.198220400,1
3454,14:59:39.241230300,2
3455,14:59:39.283239400,3
3456,14:59:39.344252800,2
3457,14:59:39.402266500,2
3458,14:59:39.446276100,2
3459,14:59:39.489285700,1
3460,14:59:39.534295500,2
3461,14:59:39.595310100,2
3462,14:59:39.646321,2
3463,14:59:39.690330900,2
3464,14:59:39.732340700,2
3465,14:59:39.790353300,2
3466,14:59:39.848366500,2
3467,14:59:39.894376800,2
3468,14:59:39.938386700,1
3469,14:59:39.987397300,2
3470,14:59:40.041454600,3
3471,14:59:40.093954100,2
3472,14:59:40.138964200,2
3473,14:59:40.181973900,2
3474,14:59:40.241986900,2
3475,14:59:40.297999900,2
3476,14:59:40.343010200,2
3477,14:59:40.388020100,2
3478,14:59:40.435031,2
3479,14:59:40.502045800,2
3480,14:59:40.549056600,1
3481,14:59:40.591065800,2
3482,14:59:40.635075800,2
3483,14:59:40.694089100,2
3484,14:59:40.750101900,2
3485,14:59:40.795111800,2
3486,14:59:40.840121900,2
3487,14:59:40.886132200,2
3488,14:59:40.946145800,2
3489,14:59:40.996157,2
3490,14:59:41.039166600,2
3491,14:59:41.082176800,2
3492,14:59:41.143190400,2
3493,14:59:41.202203300,2
3494,14:59:41.247572300,1
3495,14:59:41.291582300,2
3496,14:59:41.344594100,1
3497,14:59:41.402607100,2
3498,14:59:41.450617900,2
3499,14:59:41.493627500,2
3500,14:59:41.545639300,2
3501,14:59:41.604652900,2
3502,14:59:41.652663400,2
3503,14:59:41.696673200,2
3504,14:59:41.749685500,2
3505,14:59:41.806698400,2
3506,14:59:41.857709500,1
3507,14:59:41.901719600,2
3508,14:59:41.955731700,2
3509,14:59:42.013744600,2
3510,14:59:42.061755300,2
3511,14:59:42.106765400,2
3512,14:59:42.157776900,3
3513,14:59:42.219790500,2
3514,14:59:42.266861600,2
3515,14:59:42.311871700,2
3516,14:59:42.363883600,2
3517,14:59:42.421896600,2
3518,14:59:42.470907400,2
3519,14:59:42.513917100,2
3520,14:59:42.564928500,2
3521,14:59:42.623941800,2
3522,14:59:42.673953500,1
3523,14:59:42.715962600,2
3524,14:59:42.767974600,2
3525,14:59:42.825987300,3
3526,14:59:42.874998300,2
3527,14:59:42.920008300,2
3528,14:59:42.974029300,1
3529,14:59:43.033042700,2
3530,14:59:43.080052800,1
3531,14:59:43.126063300,2
3532,14:59:43.177075100,2
3533,14:59:43.237088400,2
3534,14:59:43.300102400,2
3535,14:59:43.343112,2
3536,14:59:43.397282600,1
3537,14:59:43.455549600,2
3538,14:59:43.502750300,1
3539,14:59:43.544759800,4
3540,14:59:43.600771600,3
3541,14:59:43.659785700,2
3542,14:59:43.707796400,1
3543,14:59:43.749805900,1
3544,14:59:43.793815600,2
3545,14:59:43.848828300,2
3546,14:59:43.907841400,2
3547,14:59:43.952851500,1
3548,14:59:43.996861300,2
3549,14:59:44.043871700,3
3550,14:59:44.101885300,2
3551,14:59:44.153896800,2
3552,14:59:44.197906400,1
3553,14:59:44.239916,2
3554,14:59:44.298294600,1
3555,14:59:44.354307,2
3556,14:59:44.397316600,1
3557,14:59:44.442326800,2
3558,14:59:44.486336500,2
3559,14:59:44.540348800,2
3560,14:59:44.594361,2
3561,14:59:44.637370600,1
3562,14:59:44.680380200,2
3563,14:59:44.738393300,2
3564,14:59:44.796406400,2
3565,14:59:44.840416800,2
3566,14:59:44.883425700,2
3567,14:59:44.932436800,3
3568,14:59:44.991449900,2
3569,14:59:45.043462,1
3570,14:59:45.086471300,2
3571,14:59:45.128480800,2
3572,14:59:45.189494100,3
3573,14:59:45.258509500,2
3574,14:59:45.303524,2
3575,14:59:45.345533400,2
3576,14:59:45.397545100,2
3577,14:59:45.458559,2
3578,14:59:45.503568900,2
3579,14:59:45.546578500,2
3580,14:59:45.594589300,2
3581,14:59:45.655603100,2
3582,14:59:45.703613900,2
3583,14:59:45.748623800,1
3584,14:59:45.791633400,2
3585,14:59:45.848646200,2
3586,14:59:45.904659200,2
3587,14:59:45.948668900,2
3588,14:59:45.993678800,2
3589,14:59:46.039688800,2
3590,14:59:46.096702100,2
3591,14:59:46.150714100,2
3592,14:59:46.193724100,2
3593,14:59:46.236733600,2
3594,14:59:46.292068,1
3595,14:59:46.348931500,1
3596,14:59:46.392940800,2
3597,14:59:46.434950400,2
3598,14:59:46.479960800,2
3599,14:59:46.534972900,3
3600,14:59:46.588819900,1
3601,14:59:46.633830100,1
3602,14:59:46.677840200,2
3603,14:59:46.739854,1
3604,14:59:46.793866,2
3605,14:59:46.837876,2
3606,14:59:46.880885900,2
3607,14:59:46.923895300,1
3608,14:59:46.983908800,2
3609,14:59:47.037110600,2
3610,14:59:47.082120600,1
3611,14:59:47.124130100,2
3612,14:59:47.186143500,2
3613,14:59:47.241156300,2
3614,14:59:47.284165900,2
3615,14:59:47.327176,1
3616,14:59:47.373185700,2
3617,14:59:47.432199700,3
3618,14:59:47.486211200,2
3619,14:59:47.528220900,2
3620,14:59:47.570230300,2
3621,14:59:47.628243100,2
3622,14:59:47.686256400,2
3623,14:59:47.730266300,2
3624,14:59:47.772275600,1
3625,14:59:47.817286200,1
3626,14:59:47.875299,3
3627,14:59:47.928311,2
3628,14:59:47.972320800,2
3629,14:59:48.016330700,2
3630,14:59:48.075343900,3
3631,14:59:48.131356700,2
3632,14:59:48.175366100,2
3633,14:59:48.220376600,2
3634,14:59:48.274389200,2
3635,14:59:48.340288600,2
3636,14:59:48.387299,2
3637,14:59:48.431309,2
3638,14:59:48.473318400,2
3639,14:59:48.526923,2
3640,14:59:48.581831800,2
3641,14:59:48.627842,2
3642,14:59:48.670851900,1
3643,14:59:48.715862200,1
3644,14:59:48.772241700,2
3645,14:59:48.828253800,2
3646,14:59:48.872263400,2
3647,14:59:48.915273,3
3648,14:59:48.976286900,2
3649,14:59:49.032299700,2
3650,14:59:49.075309100,2
3651,14:59:49.120319100,2
3652,14:59:49.169330200,2
3653,14:59:49.226343,2
3654,14:59:49.277354400,2
3655,14:59:49.321364600,2
3656,14:59:49.364382200,1
3657,14:59:49.422395400,2
3658,14:59:49.482409200,2
3659,14:59:49.528419,2
3660,14:59:49.570428700,2
3661,14:59:49.619439800,2
3662,14:59:49.678452500,2
3663,14:59:49.732465,1
3664,14:59:49.776474700,2
3665,14:59:49.822485100,2
3666,14:59:49.881498500,2
3667,14:59:49.936510600,2
3668,14:59:49.980520600,2
3669,14:59:50.025531,1
3670,14:59:50.083543900,2
3671,14:59:50.139556300,2
3672,14:59:50.183566100,2
3673,14:59:50.230576700,1
3674,14:59:50.289589900,2
3675,14:59:50.344602600,2
3676,14:59:50.389612300,1
3677,14:59:50.433622700,2
3678,14:59:50.492635800,2
3679,14:59:50.548648500,2
3680,14:59:50.591658,1
3681,14:59:50.634667600,2
3682,14:59:50.688679600,2
3683,14:59:50.743030400,2
3684,14:59:50.789515600,2
3685,14:59:50.833525700,1
3686,14:59:50.878536,3
3687,14:59:50.938549400,2
3688,14:59:50.993561900,2
3689,14:59:51.036571400,1
3690,14:59:51.079581200,2
3691,14:59:51.136593600,2
3692,14:59:51.192606300,1
3693,14:59:51.238616800,2
3694,14:59:51.282626300,2
3695,14:59:51.341640,3
3696,14:59:51.397652400,1
3697,14:59:51.440662,2
3698,14:59:51.489673200,2
3699,14:59:51.550327700,3
3700,14:59:51.604339800,2
3701,14:59:51.647349400,1
3702,14:59:51.690359,2
3703,14:59:51.748372400,2
3704,14:59:51.803384300,2
3705,14:59:51.847394100,2
3706,14:59:51.890403900,3
3707,14:59:51.950417600,2
3708,14:59:52.006430,2
3709,14:59:52.052440400,2
3710,14:59:52.095450600,2
3711,14:59:52.144461100,3
3712,14:59:52.241482900,2
3713,14:59:52.284491900,2
3714,14:59:52.329502500,2
3715,14:59:52.383583700,2
3716,14:59:52.441596600,2
3717,14:59:52.486606700,2
3718,14:59:52.528616100,2
3719,14:59:52.574626400,2
3720,14:59:52.631639800,2
3721,14:59:52.678987800,2
3722,14:59:52.722998,1
3723,14:59:52.765007100,3
3724,14:59:52.823020,2
3725,14:59:52.881033500,2
3726,14:59:52.926043400,2
3727,14:59:52.969053200,1
3728,14:59:53.018064300,3
