Total Objects, Sample Time,Memory Usage (MB)
2430,01:52:27.055135600,591.0
2431,01:52:27.182130300,593.501953125
2432,01:52:27.294173,596.0
2433,01:52:27.428175900,598.5019683837891
2434,01:52:27.556188100,601.0
2435,01:52:27.691174400,603.501953125
2436,01:52:27.817215700,606.0
2437,01:52:27.944205200,608.501953125
2438,01:52:28.075218200,611.0
2439,01:52:28.196213900,613.501953125
2440,01:52:28.352303700,616.0
2441,01:52:28.489327600,618.501953125
2442,01:52:28.609297,621.0
2443,01:52:28.738308300,623.501953125
2444,01:52:28.855309,626.501953125
2445,01:52:28.980297200,629.0
2446,01:52:29.091296,631.501953125
2447,01:52:29.226349600,634.0
2448,01:52:29.339352600,636.501953125
2449,01:52:29.471352300,639.0
2450,01:52:29.582349,641.501953125
2451,01:52:29.703779500,644.0
2452,01:52:29.818779200,646.501953125
2453,01:52:29.946779300,649.0
2454,01:52:30.062867,651.501953125
2455,01:52:30.191871600,654.0
2456,01:52:30.307868100,656.5156402587891
2457,01:52:30.444868300,659.0
2458,01:52:30.578449400,662.0
2459,01:52:30.707434,664.501953125
2460,01:52:30.828451500,667.0
2461,01:52:30.947432600,669.501953125
2462,01:52:31.079492800,672.0
2463,01:52:31.199476800,674.501953125
2464,01:52:31.322598900,677.0
2465,01:52:31.446596,679.501953125
2466,01:52:31.602597400,682.0
2467,01:52:31.738613,684.501953125
2468,01:52:31.872593200,687.0
2469,01:52:32.007606900,689.501953125
2470,01:52:32.140599800,692.0
2471,01:52:32.297593500,694.501953125
2472,01:52:32.465118500,697.501953125
2473,01:52:32.632125400,700.0
2474,01:52:32.771127300,702.501953125
2475,01:52:32.903114900,705.0
2476,01:52:33.018114500,707.501953125
2477,01:52:33.147117200,710.0
2478,01:52:33.262114600,712.501953125
2479,01:52:33.397367300,715.0
2480,01:52:33.519385300,717.501953125
2481,01:52:33.653368200,720.0
2482,01:52:33.775433800,722.501953125
2483,01:52:33.894416,725.0
2484,01:52:34.015430500,727.5156402587891
2485,01:52:34.207436300,544.0
2486,01:52:34.341416900,547.0
2487,01:52:34.460507700,549.501953125
2488,01:52:34.586496200,552.0
2489,01:52:34.714516400,554.501953125
2490,01:52:34.832495300,557.0
2491,01:52:34.949496500,559.501953125
2492,01:52:35.063496600,562.0
2493,01:52:35.188629700,564.501953125
2494,01:52:35.307603700,567.0
2495,01:52:35.422739100,569.501953125
2496,01:52:35.542724900,572.0
2497,01:52:35.660926600,574.501953125
2498,01:52:35.782926,577.0
2499,01:52:35.902942100,579.501953125
2500,01:52:36.019928600,582.501953125
2501,01:52:36.129936700,585.0
2502,01:52:36.254931900,587.501953125
2503,01:52:36.372940900,590.0
2504,01:52:36.490975,592.501953125
2505,01:52:36.606982500,595.0
2506,01:52:36.725976400,597.501953125
2507,01:52:36.842992800,600.0
2508,01:52:36.955989300,602.501953125
2509,01:52:37.076990200,605.0
2510,01:52:37.193974700,607.501953125
2511,01:52:37.318975800,610.0
2512,01:52:37.432992900,612.5156402587891
2513,01:52:37.543024500,615.0
2514,01:52:37.665009200,618.0
2515,01:52:37.790015100,620.501953125
2516,01:52:37.923055400,623.0
2517,01:52:38.053074100,625.501953125
2518,01:52:38.179081,628.0
2519,01:52:38.308056200,630.501953125
2520,01:52:38.426072300,633.0
2521,01:52:38.562179500,635.501953125
2522,01:52:38.689203800,638.0
2523,01:52:38.807190700,640.501953125
2524,01:52:38.933178900,643.0
2525,01:52:39.047194600,645.501953125
2526,01:52:39.177116300,648.0
2527,01:52:39.299131100,650.501953125
2528,01:52:39.415111800,653.501953125
2529,01:52:39.545698100,656.0
2530,01:52:39.656697200,658.501953125
2531,01:52:39.787704300,661.0
2532,01:52:39.900697100,663.501953125
2533,01:52:40.030703,666.0
2534,01:52:40.138697400,668.5078277587891
2535,01:52:40.262801,671.0
2536,01:52:40.376795500,673.501953125
2537,01:52:40.500795400,676.0
2538,01:52:40.615856600,678.501953125
2539,01:52:40.742857400,681.0
2540,01:52:40.854865300,683.5156402587891
2541,01:52:40.987857100,686.0
2542,01:52:41.096922400,689.0
2543,01:52:41.223922500,691.501953125
2544,01:52:41.336928300,694.0
2545,01:52:41.464922200,696.501953125
2546,01:52:41.570956100,699.0
2547,01:52:41.692955900,701.501953125
2548,01:52:41.807956300,704.0
2549,01:52:41.937247,706.501953125
2550,01:52:42.047237,709.0
2551,01:52:42.180238200,711.501953125
2552,01:52:42.287899100,714.0
2553,01:52:42.415899500,716.501953125
2554,01:52:42.529478300,719.0
2555,01:52:42.656479100,721.501953125
2556,01:52:42.771476400,724.501953125
2557,01:52:42.899499200,727.0
2558,01:52:43.011477200,729.501953125
2559,01:52:43.135481,732.0
2560,01:52:43.247498500,734.501953125
2561,01:52:43.381500600,737.0
2562,01:52:43.497511300,566.5179290771484
2563,01:52:43.723441400,569.0
2564,01:52:43.897430200,571.501953125
2565,01:52:44.073434800,574.0
2566,01:52:44.254446800,576.501953125
2567,01:52:44.436437700,579.0
2568,01:52:44.632599300,581.5156402587891
2569,01:52:44.825600700,580.0
2570,01:52:45.029592,583.0
2571,01:52:45.224604900,585.501953125
2572,01:52:45.380596200,588.0
2573,01:52:45.515589800,590.501953125
2574,01:52:45.640649800,593.0
2575,01:52:45.780655800,595.501953125
2576,01:52:45.903648400,598.0
2577,01:52:46.027756300,600.501953125
2578,01:52:46.156755,603.0
2579,01:52:46.277758100,605.501953125
2580,01:52:46.407755900,608.0
2581,01:52:46.531707100,610.501953125
2582,01:52:46.660708200,613.0
2583,01:52:46.789716100,615.501953125
2584,01:52:46.908717100,618.501953125
2585,01:52:47.037701300,621.0
2586,01:52:47.165716200,623.501953125
2587,01:52:47.303708700,626.0
2588,01:52:47.434088800,628.501953125
2589,01:52:47.555095300,631.0
2590,01:52:47.693103700,633.5078277587891
2591,01:52:47.823100400,636.0
2592,01:52:47.952103600,638.501953125
2593,01:52:48.087111400,641.0
2594,01:52:48.218108200,643.501953125
2595,01:52:48.359097200,646.0
2596,01:52:48.478099400,648.5156402587891
2597,01:52:48.604099400,651.0
2598,01:52:48.736155100,654.0
2599,01:52:48.861169200,656.501953125
2600,01:52:49.012162700,659.0
2601,01:52:49.169875500,661.501953125
2602,01:52:49.303850100,664.0
2603,01:52:49.435846300,666.501953125
2604,01:52:49.557854500,669.0
2605,01:52:49.683924,671.501953125
2606,01:52:49.809929800,674.0
2607,01:52:49.935937700,676.501953125
2608,01:52:50.130935600,679.0
2609,01:52:50.344934100,681.501953125
2610,01:52:50.555936900,684.0
2611,01:52:50.728926100,686.501953125
2612,01:52:50.879932400,689.0
2613,01:52:51.011927300,692.0
2614,01:52:51.173934,694.501953125
2615,01:52:51.325924500,697.0
2616,01:52:51.466925500,699.501953125
2617,01:52:51.590930100,702.0
2618,01:52:51.719934600,704.501953125
2619,01:52:51.839924800,707.0
2620,01:52:51.973931400,709.501953125
2621,01:52:52.090941200,712.0
2622,01:52:52.211931700,714.501953125
2623,01:52:52.349931800,717.0
2624,01:52:52.488930400,719.501953125
2625,01:52:52.623924100,722.0
2626,01:52:52.742934,724.501953125
2627,01:52:52.874932600,727.0
2628,01:52:52.998937400,729.501953125
2629,01:52:53.191940200,585.001953125
2630,01:52:53.332932500,587.5
2631,01:52:53.456933800,590.002197265625
2632,01:52:53.583930800,592.5
2633,01:52:53.709275600,595.001953125
2634,01:52:53.833240600,597.5
2635,01:52:53.969238100,600.001953125
2636,01:52:54.085248300,602.5
2637,01:52:54.206341200,605.001953125
2638,01:52:54.325347600,607.5
2639,01:52:54.444340800,610.001953125
2640,01:52:54.597412,612.5
2641,01:52:54.716384200,615.001953125
2642,01:52:54.853433400,617.5
2643,01:52:54.976436900,620.001953125
2644,01:52:55.101425900,623.001953125
2645,01:52:55.222431700,625.5
2646,01:52:55.338437400,628.001953125
2647,01:52:55.456427200,630.5
2648,01:52:55.581444500,633.001953125
2649,01:52:55.702456700,635.5
2650,01:52:55.817452700,638.0078277587891
2651,01:52:55.946448800,640.5
2652,01:52:56.067453700,643.001953125
2653,01:52:56.191450900,645.5
2654,01:52:56.306449400,648.001953125
2655,01:52:56.430460200,650.5
2656,01:52:56.550454,653.001953125
2657,01:52:56.673449700,655.5
2658,01:52:56.804453100,658.001953125
2659,01:52:56.943448400,661.001953125
2660,01:52:57.068631100,663.5
2661,01:52:57.181626100,666.001953125
2662,01:52:57.305626200,668.5
2663,01:52:57.420625100,671.001953125
2664,01:52:57.549625,673.5
2665,01:52:57.658625500,676.0078277587891
2666,01:52:57.783625200,678.5
2667,01:52:57.900719900,681.001953125
2668,01:52:58.034715600,683.5
2669,01:52:58.145723200,686.001953125
2670,01:52:58.269788500,688.5
2671,01:52:58.376789100,691.001953125
2672,01:52:58.507789200,693.5
2673,01:52:58.619788500,696.001953125
2674,01:52:58.750790100,699.001953125
2675,01:52:58.859832,701.5
2676,01:52:58.988824700,704.001953125
2677,01:52:59.095826500,706.5
2678,01:52:59.225824900,709.001953125
2679,01:52:59.336833,711.5
2680,01:52:59.457826300,714.0078277587891
2681,01:52:59.565827,716.5
2682,01:52:59.716269200,719.001953125
2683,01:52:59.838279600,721.5
2684,01:52:59.969267600,724.001953125
2685,01:53:00.095283800,726.5
2686,01:53:00.222271200,729.001953125
2687,01:53:00.347279600,731.5
2688,01:53:00.467269,734.001953125
2689,01:53:00.595290500,737.001953125
2690,01:53:00.740338300,739.5
2691,01:53:00.885336100,742.001953125
2692,01:53:01.015350400,744.5
2693,01:53:01.144334800,747.001953125
2694,01:53:01.270347100,749.5
2695,01:53:01.385336100,752.0078277587891
2696,01:53:01.517336100,754.5
2697,01:53:01.633335700,757.001953125
2698,01:53:01.761339300,759.5
2699,01:53:01.876344700,762.001953125
2700,01:53:01.998401200,764.5
2701,01:53:02.132409400,767.001953125
2702,01:53:02.246400300,769.5
2703,01:53:02.378467600,772.001953125
2704,01:53:02.491457800,775.001953125
2705,01:53:02.619451700,777.5
2706,01:53:02.726452,780.001953125
2707,01:53:02.854463400,782.5
2708,01:53:02.965500900,785.001953125
2709,01:53:03.090507300,787.5
2710,01:53:03.196501500,790.0078277587891
2711,01:53:03.314503700,792.5
2712,01:53:03.429501300,795.001953125
2713,01:53:03.552502100,797.5
2714,01:53:03.662509400,800.001953125
2715,01:53:03.785312500,802.5
2716,01:53:03.899306900,805.001953125
2717,01:53:04.028266400,807.5
2718,01:53:04.140270300,810.001953125
2719,01:53:04.264265500,813.001953125
2720,01:53:04.374264800,815.5
2721,01:53:04.501264300,818.001953125
2722,01:53:04.609264500,820.5
2723,01:53:04.739271200,823.001953125
2724,01:53:04.849270600,825.5
2725,01:53:04.977339,828.0078277587891
2726,01:53:05.087337300,830.5
2727,01:53:05.217336900,833.001953125
2728,01:53:05.327336900,835.5
2729,01:53:05.458343,838.001953125
2730,01:53:05.565337400,840.5
2731,01:53:05.685338200,843.001953125
2732,01:53:05.799504400,845.5
2733,01:53:05.926509,848.001953125
2734,01:53:06.038579600,851.001953125
2735,01:53:06.181585900,853.5
2736,01:53:06.353585400,856.001953125
2737,01:53:06.507573800,858.5
2738,01:53:06.647574200,861.001953125
2739,01:53:06.844592600,614.5
2740,01:53:06.979580600,617.001953125
2741,01:53:07.104626800,619.5
2742,01:53:07.221622200,622.001953125
2743,01:53:07.353622100,624.5
