Total Objects, Sample Time,Time (ms)
4630,00:03:32.602723100,3
4631,00:03:32.643518100,4
4632,00:03:32.682882800,2
4633,00:03:32.718119300,1
4634,00:03:32.753465700,2
4635,00:03:32.792602900,2
4636,00:03:32.831593800,3
4637,00:03:32.873591600,3
4638,00:03:32.912925900,4
4639,00:03:32.951587100,3
4640,00:03:32.990587700,4
4641,00:03:33.034579500,4
4642,00:03:33.076579600,3
4643,00:03:33.115571600,2
4644,00:03:33.149572500,3
4645,00:03:33.187988800,4
4646,00:03:33.230301,4
4647,00:03:33.274962600,3
4648,00:03:33.316558800,4
4649,00:03:33.356563,2
4650,00:03:33.393979700,3
4651,00:03:33.437551700,4
4652,00:03:33.481689900,2
4653,00:03:33.521855800,3
4654,00:03:33.561551600,4
4655,00:03:33.601590300,3
4656,00:03:33.642896200,5
4657,00:03:33.698537400,3
4658,00:03:33.736530,2
4659,00:03:33.772529900,2
4660,00:03:33.810529,2
4661,00:03:33.847526100,2
4662,00:03:33.885524700,3
4663,00:03:33.924521500,3
4664,00:03:33.962458100,3
4665,00:03:33.997515,2
4666,00:03:34.035512200,4
4667,00:03:34.079958900,3
4668,00:03:34.120506100,3
4669,00:03:34.160503500,1
4670,00:03:34.194122,4
4671,00:03:34.235496100,3
4672,00:03:34.277492400,3
4673,00:03:34.317489100,3
4674,00:03:34.357585900,4
4675,00:03:34.396488100,2
4676,00:03:34.431832900,2
4677,00:03:34.471482500,4
4678,00:03:34.513909900,4
4679,00:03:34.556472700,2
4680,00:03:34.591944,3
4681,00:03:34.629891700,3
4682,00:03:34.665467900,2
4683,00:03:34.702467800,4
4684,00:03:34.744466900,3
4685,00:03:34.785458900,3
4686,00:03:34.824457200,2
4687,00:03:34.860452900,3
4688,00:03:34.901455700,4
4689,00:03:34.948451500,2
4690,00:03:34.985444300,4
4691,00:03:35.024689,3
4692,00:03:35.062466500,3
4693,00:03:35.099410200,3
4694,00:03:35.141699,2
4695,00:03:35.183677400,3
4696,00:03:35.223764500,4
4697,00:03:35.264429100,3
4698,00:03:35.300765200,2
4699,00:03:35.338843600,3
4700,00:03:35.382421900,4
4701,00:03:35.424419700,2
4702,00:03:35.462422300,4
4703,00:03:35.504410,2
4704,00:03:35.541378900,3
4705,00:03:35.583517700,2
4706,00:03:35.623408600,2
4707,00:03:35.663398900,2
4708,00:03:35.698395300,4
4709,00:03:35.738394400,3
4710,00:03:35.778389300,2
4711,00:03:35.819389300,3
4712,00:03:35.857383700,3
4713,00:03:35.893673500,4
4714,00:03:35.932310,3
4715,00:03:35.975381600,5
4716,00:03:36.019376,2
4717,00:03:36.057374100,3
4718,00:03:36.095787,4
4719,00:03:36.135364,5
4720,00:03:36.178365900,3
4721,00:03:36.218365100,3
4722,00:03:36.264362600,2
4723,00:03:36.299354600,3
4724,00:03:36.339351500,2
4725,00:03:36.385349900,3
4726,00:03:36.426348800,2
4727,00:03:36.466343500,2
4728,00:03:36.502341500,2
4729,00:03:36.537337800,4
4730,00:03:36.578321300,4
4731,00:03:36.624339500,3
4732,00:03:36.666333300,3
4733,00:03:36.706330400,2
4734,00:03:36.742561400,4
4735,00:03:36.781287,4
4736,00:03:36.825325800,3
4737,00:03:36.868363800,3
4738,00:03:36.909314700,2
4739,00:03:36.947308200,1
4740,00:03:36.983726800,2
4741,00:03:37.025347200,4
4742,00:03:37.069277500,2
4743,00:03:37.108298700,2
4744,00:03:37.145308900,3
4745,00:03:37.184687600,2
4746,00:03:37.226290600,2
4747,00:03:37.266288900,3
4748,00:03:37.309286100,3
4749,00:03:37.350285900,3
4750,00:03:37.389279300,4
4751,00:03:37.431585600,4
4752,00:03:37.473278700,2
4753,00:03:37.511278300,4
4754,00:03:37.551670800,3
4755,00:03:37.589686200,2
4756,00:03:37.628267200,3
4757,00:03:37.667622300,3
4758,00:03:37.705676200,4
4759,00:03:37.744679,2
4760,00:03:37.778254700,3
4761,00:03:37.813459400,4
4762,00:03:37.859252800,4
4763,00:03:37.902689800,4
4764,00:03:37.942456,1
4765,00:03:37.979236800,3
4766,00:03:38.015662200,2
4767,00:03:38.052659300,2
4768,00:03:38.092656600,1
4769,00:03:38.129649800,4
4770,00:03:38.166643600,1
4771,00:03:38.201226600,2
4772,00:03:38.238644400,4
4773,00:03:38.285639800,4
4774,00:03:38.330634900,4
4775,00:03:38.371632200,3
4776,00:03:38.415630200,3
4777,00:03:38.455630500,3
4778,00:03:38.498624100,3
4779,00:03:38.538626,4
4780,00:03:38.577619500,4
4781,00:03:38.618194400,4
4782,00:03:38.657613900,5
4783,00:03:38.701612900,3
4784,00:03:38.741617300,2
4785,00:03:38.778183700,2
4786,00:03:38.813802800,3
4787,00:03:38.852182900,3
4788,00:03:38.892599900,9
4789,00:03:38.938174,2
4790,00:03:38.978168200,2
4791,00:03:39.014812400,3
4792,00:03:39.054168400,4
4793,00:03:39.097587,4
4794,00:03:39.139587100,3
4795,00:03:39.179579800,3
4796,00:03:39.217573200,3
4797,00:03:39.255568400,5
4798,00:03:39.298570200,2
4799,00:03:39.339568700,2
4800,00:03:39.378566500,2
4801,00:03:39.415561800,2
4802,00:03:39.453448700,3
4803,00:03:39.491665300,4
4804,00:03:39.539557700,4
4805,00:03:39.580549100,4
4806,00:03:39.621672800,4
4807,00:03:39.661864200,3
4808,00:03:39.700972500,3
4809,00:03:39.742568600,2
4810,00:03:39.783020700,3
4811,00:03:39.825643,3
4812,00:03:39.864530200,3
4813,00:03:39.901863200,4
4814,00:03:39.944434700,3
4815,00:03:39.982835500,4
4816,00:03:40.028522800,2
4817,00:03:40.064094900,3
4818,00:03:40.101746200,1
4819,00:03:40.136508700,5
4820,00:03:40.180427600,3
4821,00:03:40.228505300,3
4822,00:03:40.269079900,3
4823,00:03:40.305430600,4
4824,00:03:40.346496400,5
4825,00:03:40.389495400,3
4826,00:03:40.430073100,2
4827,00:03:40.469551,4
4828,00:03:40.508065600,4
4829,00:03:40.551061700,3
4830,00:03:40.596483500,4
4831,00:03:40.639480500,4
4832,00:03:40.681473300,5
4833,00:03:40.724287600,1
4834,00:03:40.760671400,5
4835,00:03:40.804470100,5
4836,00:03:40.849468900,4
4837,00:03:40.890463700,2
4838,00:03:40.925457100,3
4839,00:03:40.964458400,2
4840,00:03:41.002453300,4
4841,00:03:41.047451900,3
4842,00:03:41.088445600,3
4843,00:03:41.125024900,3
4844,00:03:41.165436100,4
4845,00:03:41.205441300,4
4846,00:03:41.252443100,2
4847,00:03:41.288431500,4
4848,00:03:41.352489600,3
4849,00:03:41.392221200,3
4850,00:03:41.432532800,3
4851,00:03:41.474010,2
4852,00:03:41.509995800,3
4853,00:03:41.546408900,3
4854,00:03:41.586527200,2
4855,00:03:41.631411900,4
4856,00:03:41.675405900,2
4857,00:03:41.713404900,2
4858,00:03:41.748400500,4
4859,00:03:41.785560300,4
4860,00:03:41.829400200,4
4861,00:03:41.872847500,3
4862,00:03:41.917070400,3
4863,00:03:41.956387400,3
4864,00:03:41.995381800,4
4865,00:03:42.036769300,4
4866,00:03:42.081605100,3
4867,00:03:42.122376400,3
4868,00:03:42.160371200,4
4869,00:03:42.199947800,4
4870,00:03:42.240303,4
4871,00:03:42.283369600,5
4872,00:03:42.326365300,3
4873,00:03:42.368498700,2
4874,00:03:42.402689200,2
4875,00:03:42.439352600,4
4876,00:03:42.486353500,5
4877,00:03:42.529782800,1
4878,00:03:42.567344400,2
4879,00:03:42.604341900,4
4880,00:03:42.646338,2
4881,00:03:42.686339100,3
4882,00:03:42.726896900,2
4883,00:03:42.764910700,3
4884,00:03:42.805323400,3
4885,00:03:42.843907800,5
4886,00:03:42.891327,4
4887,00:03:42.934322200,4
4888,00:03:42.978318400,3
4889,00:03:43.017890900,3
4890,00:03:43.054312400,3
4891,00:03:43.096305100,5
4892,00:03:43.139337700,4
4893,00:03:43.179881100,4
4894,00:03:43.219299200,1
4895,00:03:43.255872600,3
4896,00:03:43.295294700,5
4897,00:03:43.339291700,4
4898,00:03:43.382287400,4
4899,00:03:43.423683700,3
4900,00:03:43.460301900,3
4901,00:03:43.500862300,2
4902,00:03:43.540299,4
4903,00:03:43.583202300,2
4904,00:03:43.622623600,1
4905,00:03:43.656264300,3
4906,00:03:43.693272200,4
4907,00:03:43.737843600,3
4908,00:03:43.780265800,3
4909,00:03:43.818258,4
4910,00:03:43.858833400,5
4911,00:03:43.903483500,4
4912,00:03:43.943669700,2
4913,00:03:43.983831200,2
4914,00:03:44.020245100,4
4915,00:03:44.062822500,4
4916,00:03:44.101437200,4
4917,00:03:44.145254500,4
4918,00:03:44.189811800,2
4919,00:03:44.227502700,4
4920,00:03:44.266626200,2
4921,00:03:44.302156600,3
4922,00:03:44.344803,2
4923,00:03:44.384316900,4
4924,00:03:44.427215200,3
4925,00:03:44.466791500,4
4926,00:03:44.505213500,2
4927,00:03:44.541797300,3
